,movie_title,link,story
87,七宗罪,https://movie.douban.com/subject/1292223/,“暴食”、“貪婪”、“懶惰”、“嫉妒”、“驕傲”、“淫欲”、“憤怒”，這是天主教教義所指的人性七宗罪。城市中發生的連壞殺人案，死者恰好都是犯有這些教義的人。兇手故弄玄虛的作案手法，令資深冷靜的警員沙摩塞（摩根•弗裡曼MorganFreeman飾）和血氣方剛的新紮警員米爾斯（布拉德•皮特BradPitt飾）都陷入了破案的謎團中。他們去圖書館研讀但丁的《神曲》，企圖從人間地獄的描繪中找到線索，最後從宗教文學哲學的世界中找到了兇手作案計畫和手段的蛛絲馬跡。兇手前來投案自首，這令眾人都松了一口氣，以為案件就此結束，怎料還是逃不出七宗罪的殺人邏輯，這次兇手瞄準的目標，是那個犯了“憤怒”罪的人……
88,喜劇之王,https://movie.douban.com/subject/1302425/,尹天仇（周星馳飾）一直醉心戲劇，想成為一名演員，平時除了做跑龍套以外，還會在街坊福利會裡開設演員訓練班。此時舞小姐柳飄飄在媽媽桑的帶領下來到這裡要求學做戲，原來柳飄飄有一段非常不愉快的經歷，在尹天仇對她指導的過程中，柳飄飄對尹天仇漸生情愫，同時她也成為了夜總會裡當紅的小姐。尹天仇受到了極多白眼之後，終於得到了大明星鵑姐（莫文蔚飾）的賞識，提攜他擔演新戲中的男主角，但沒想到突然把他的角色換掉了，令他失望不已。在片場當場務的臥底警員（吳孟達飾）身份被識穿，尹天仇陰差陽錯的幫忙破了案。之後尹天仇繼續活躍在街坊福利會的演員訓練班裡。
89,致命ID,https://movie.douban.com/subject/1297192/,一個典型而又引人入勝的懸疑故事：一個汽車旅館裡，住進了10個人，他們中間有司機、妓女、過氣女星、夫婦、警探和他的犯人，還有神秘的旅館經理。這天風雨大作，通訊中斷，10人被困在了旅館裡，驚悚的故事開始了。他們一個接一個的死去，並且按照順序留下牌號。10個人存活下來的漸漸變少，他們開始恐慌，互相猜忌，卻無意間發現了彼此間的聯繫。但是，大家懷疑的嫌疑人卻紛紛死去，謎團籠罩在旅館狹小的空間裡，這樣的兇殺案件卻有著人們猜不到的真相……
90,殺人回憶,https://movie.douban.com/subject/1300299/,1986年，韓國京畿道華城郡，熱得發昏的夏天，在田野邊發現一具女屍，早已發臭。小鎮員警朴探員（宋康昊飾）和漢城來的蘇探員（金相慶飾）接手案件，唯一可證實的是這具女屍生前被強姦過。線索的嚴重缺乏讓毫無經驗的樸探員和搭檔曹探員（金羅河飾）只憑粗暴逼供和第六感推斷，幾次將犯罪嫌疑人屈打成招。而蘇探員客觀冷靜，據理分析，幾次排除嫌疑，員警內部為了證明與推翻矛盾不斷，然而無辜女子還是接二連三被殘忍殺害，他們只好達成共識一起合作。此時，一個極其符合作案特徵的小青年（朴海日飾）成為最大嫌疑人，警方神經繃緊地鎖定住他，同時DNA檢測報告也被送往美國，然而案件並未在此處停止。
91,被嫌棄的松子的一生,https://movie.douban.com/subject/1787291/,有一天父親（香川照之飾）突然來找阿笙（瑛太飾），告訴他有個素未謀面的姑姑死了，叫他去收拾下姑姑的房子。在河邊的破爛小屋裡，阿笙漸漸開始瞭解父親口中的姑姑，到底有著怎樣的一生。小時候的姑姑川尻松子（中谷美紀飾）經常做著白雪公主似的美夢，她後來成為一名安分的中學教師，卻因百口莫辯的誤會被辭退了，之後和一作家同居，作家卻因為太愛她而選擇自殺，死前留下遺言：生而為人對不起。這件事對松子打擊極大；之後與該作家的事業敵人同居直至，又忍受不住去找對方妻子的誘惑，結果慘遭拋棄；又是當上浴室女郎，甚至還殺人入獄，然而不管有意無意，她從不放棄生活的希望。不管生活再怎樣破碎，她仍然本能地生存下去，這生存本身，足以打動任何人，包括阿笙。
92,加勒比海盜,https://movie.douban.com/subject/1298070/,"故事發生在17世紀，傳說中海盜最為活躍的加勒比海。風趣迷人的傑克·斯伯洛（約翰尼·德普JohnnyDepp飾），是活躍在加勒比海上的海盜，擁有屬於自己的“黑珍珠”號海盜船。對他來說，最愜意的生活就是駕駛著“黑珍珠”號在加勒比海上遊蕩，自由自在的打劫過往船隻。但不幸的是，他的仇敵，老謀深算的巴爾巴羅薩船長(傑佛瑞·拉什GeoffreyRush飾)偷走了他的“黑珍珠”號。巴伯薩是一個無惡不作的壞蛋，他搶劫了傑克的""黑珍珠號""後，更加倡狂，在加勒比海上橫行霸道，一時成為整個加勒比海的霸主。一次，巴伯薩一夥襲擊了羅亞爾港小鎮，還綁架了總督的女兒伊莉莎白·斯萬(凱拉·奈特莉KeiraKnightley飾)和伊莉莎白青梅竹馬的鐵匠學徒威爾·特納（奧蘭多·布魯姆OrlandoBloom飾），想方設法救出了獄中的船長傑克，偷來英國皇家艦隊最..."
93,紅辣椒,https://movie.douban.com/subject/1865703/,近未來，為了治療現代人類越來越多、越來越嚴重的精神疾病，位於東京的精神醫療綜合研究所開發出一種可以反映他人夢境的機器。通過微型DC的幫助，夢境在顯示器上呈現出來，更方便找到一個人焦慮的癥結。某日，三台微型DC失竊，與之相關的研究人員的夢境接連被人侵入，隨後受到嚴重傷害。美女醫療師千葉敦子另一個身份是夢境偵探“紅辣椒”，她能夠與患者同步體驗夢境。為避免盜賊利用微型DC進一步作惡，她不得不潛入受害者的夢中尋找恐怖分子，一場充滿奇幻和驚險的爭鬥旋即展開……本片入圍2006年威尼斯電影節主競賽單元，榮獲2007年葡萄牙奇幻電影節影評人選擇獎、2006年蒙特利爾電影節大眾選擇獎。
94,狩獵,https://movie.douban.com/subject/6985810/,剛剛和妻子離婚的盧卡斯（麥斯·米科爾森MadsMikkelsen飾）目前在一家托兒所工作，心地善良個性溫和的他很快就受到了同事和孩子們的喜愛，其中，一個名叫卡拉（安妮卡·韋德科普AnnikaWedderkopp飾）的早熟女孩對盧卡斯尤為的親近。面對女孩幼稚而單純的示好，盧卡斯只能婉轉的拒絕，可令他沒有想到的是，這一舉動將他的生活推向了風口浪尖。卡拉報復性的謊言讓盧卡斯背負起了性侵女童的罪名，一時間，這個好好先生成為了整個小鎮排擠和壓迫的對象。好友的憤怒，前妻的不信任，愛犬的死亡和陌生人的惡意讓盧卡斯幾近崩潰，而當小小的卡拉吐露真相之後，惡意卻並沒有隨著盧卡斯的重獲清白而劃下句點。
95,剪刀手愛德華,https://movie.douban.com/subject/1292370/,愛德華（約翰尼•戴普飾）是一個機器人，他擁有人的心智，卻有一雙剪刀手，孤獨地生活在古堡裡，闖入古堡的化妝品推銷員佩格把他帶回家，讓他走進了人類的世界。單純的愛德華愛上了佩格的女兒金（薇諾娜•瑞德飾），金也慢慢的被愛德華的善良所吸引。但是，一連串的意外事情讓周圍的人鄰居對愛德華的態度從喜歡變成無法接受，愛德華痛苦地發現，他總是好心辦壞事，連自己的愛人都不能擁抱，或許，他註定就不屬於這個世界。
96,請以你的名字呼喚我,https://movie.douban.com/subject/26799731/,故事發生在八十年代的義大利裡維艾拉，每年夏天，十七歲的少年艾力奧（提莫西·查拉梅TimothéeChalamet飾）都會跟家人一起來此地度假。今年，和他們共用假日時光的，還有來自美國的奧利弗（艾米·漢莫ArmieHammer飾），高大英俊熱情開朗的奧利弗很快就獲得了艾力奧一家人的喜愛。隨著時間的推移，艾力奧和奧利弗之間漸漸產生了致命的吸引力，但性別和年齡的桎梏讓他們遲遲無法跨出那關鍵的一步，與此同時，單純善良的少女馬奇婭（艾斯特·加賴爾EstherGarrel飾）也向艾力奧奉獻著自己的感情和身體。最終，洶湧的激情衝破了艾力奧和奧利弗之間的防線，兩人開始了一段註定不會有結果的戀情。
97,功夫,https://movie.douban.com/subject/1291543/,1940年代的上海，自小受盡欺辱的街頭混混阿星（周星馳）為了能出人頭地，可謂窺見機會的縫隙就往裡鑽，今次他盯上行動日益猖獗的黑道勢力“斧頭幫”，想借之大名成就大業。阿星假冒“斧頭幫”成員試圖在一個叫“豬籠城寨”的地方對居民敲詐，不想引來真的“斧頭幫”與“豬籠城寨”居民的恩怨。“豬籠城寨”原是藏龍臥虎之處，居民中有許多身懷絕技者（元華、梁小龍等），他們隱藏於此本是為遠離江湖恩怨，不想麻煩自動上身，躲都躲不及。而在觀戰正邪兩派的鬥爭中，阿星逐漸領悟功夫的真諦。
98,7號房的禮物,https://movie.douban.com/subject/10777687/,1997年，只有6歲兒童智商的智障男子李龍久（柳成龍飾）和可愛的女兒藝勝（葛素媛飾）相依為命，生活雖然簡單清貧，卻充滿幸福。某天，執著為女兒買美少女戰士書包的龍久意外捲入一起幼童誘拐奸殺案，而死者竟是警察局長的女兒。龍久懵懂無知，搞不清狀況，昏頭昏腦就被投入監獄。在7號牢房中，聚集著走私犯蘇楊浩（吳達洙飾）、詐騙犯崔春浩（朴元尚飾）、通姦犯姜萬范（金正泰飾）、恐嚇犯老徐（金基燦飾）和搶劫犯申奉植（鄭萬植飾）等五毒俱全的“社會渣滓”。龍久孩子般純潔的心漸漸感動了這幾個“大壞蛋”，他們甚至不惜冒險將藝勝帶入牢房與父親相會。黑暗冰冷的監牢內，7號牢房陽光滿滿……
99,勇敢的心,https://movie.douban.com/subject/1294639/,威廉•華萊士童年時，其父、蘇格蘭民族英雄馬索•華萊士在與英軍的鬥爭中犧牲，他開始接受父親好友的指導，學習蘇格蘭文化和武術。青年華萊士（梅爾•吉布森）學成回到故鄉，向美麗的少女梅倫求婚，不想梅倫被英軍搶去且遭殺害。在廣大村民“英雄之後”的呼聲中，華萊士率眾揭竿起義，並與蘇格蘭貴族羅伯結成聯盟，但不久他發現，蘇格蘭貴族考慮的只是自身的利益。英王為緩和局勢，派伊莎貝拉（蘇菲•瑪索）前去和華萊士談判，由於英王只想收買華萊士，根本不顧蘇格蘭人民的自由和平等，談判失敗，但這一切並不為伊莎貝拉所知。伊莎貝拉歸國後發現事情真相，且知曉英王正策劃陰招，忙送信給華萊士，而兩人的愛情，也在戰爭與陰謀中悄然滋生。
100,超脫,https://movie.douban.com/subject/5322596/,亨利•巴赫特（艾德里安•布洛迪AdrienBrody飾）來到社區學校擔任代課老師。學校因學生反叛、經營不善而瀕臨絕境，桃莉絲（劉玉玲飾）為首的一批教師備受煎熬。亨利的第一堂課就遭遇了頑劣學生的挑釁，但是被他巧妙地化解。他贏得了女教師薩沙（克莉絲蒂娜•亨德里克斯ChristinaHendricks）的好感。同時，他的教學方式引起了同學們的興趣，其中就包括因肥胖而苦悶的梅麗迪斯。她一直默默地承受著因體重帶來的各種責駡與嘲笑。但是因為老師，她似乎又找到了一切的理由……但是，亨利其實內心也有很大的壓力，他的爺爺處於彌留之際，他的母親自殺陰影始終在腦海中縈繞。某天夜裡，他在公車上黯然神傷，獨自流淚。這情形被一個剛受到嫖客淩辱的雛妓艾瑞卡（薩米•蓋爾SamiGayle飾）看到了。她尾隨他，希望獲得他的幫助。他起初拒絕了她的要求，後來他還是把她...
101,哈利·波特與阿茲卡班的囚徒,https://movie.douban.com/subject/1291544/,哈利（丹尼爾·雷德克裡夫）即將在霍格沃茲渡過第三個年頭，此時在阿茲塔班卻傳出惡棍小天狼星（加里·奧德曼）越獄的消息。據說小天狼星正是背叛哈利父母的好友，他的教父，而這次小天狼星越獄似乎正是為了找他。哈利的心裡悄悄的滋生了為父母報仇的想法，期待著小天狼星的出現。新來的魔法老師盧平（大衛·休裡斯）有著桀驁不馴的個性，與哈利關係很好，教了哈利許多實用的黑魔法防禦知識。而此時在他的魔法地圖上卻出現了一個神秘人物，蟲尾巴。偶然的機會下，在尖叫棚屋裡集齊了哈利父親當年的所有好友，盧平、蟲尾巴、小天狼星，哈利的魔杖直指向小天狼星，但他發現那罪犯看他的眼神裡充滿了疼愛……
102,斷背山,https://movie.douban.com/subject/1418834/,美國懷俄明州的西部，沉默寡言的農夫恩尼斯（希斯•萊傑飾）和熱情開朗的牛仔傑克（傑克•吉倫希爾飾)一道被派到山上牧羊，那裡人跡罕至，他們只有與羊群為伴，生活單調無味。一個天寒地凍的夜晚，在酒精與荷爾蒙的作用下，他們做了“不該做的事情”，也就此他們在斷背山上度過了人生中最美好的時光。季節性放牧結束，迫於世俗壓力，傑克和恩尼斯不舍地與對方分離並各自結婚生子。恩尼斯迎娶了自幼相識的阿爾瑪，並有了兩個可愛的女兒；傑克到了德州，在妻子露琳家族的扶植下事業順利，還有了個兒子。雖然彼此真心相應，他們只能每年定期約會。一邊知情的阿爾瑪痛苦無比，而他們又無法滿足一年只有幾天的團聚。這時意外發生……
